idx,case_idx,key,seconds,pesq,estoi,sdr,proj_sdr,si_sdr,sdr_mix,proj_sdr_mix,si_sdr_mix,sdr_i,proj_sdr_i,si_sdr_i,interferer_si_sdr,target_margin_db,target_confusion_rate
692,0,22ga010k_1.3852_22ho010z_-1.3852_22go010u,4.74,2.9386940002441406,0.9099534223069268,9.182130985862988,8.426218504781641,8.426226571461378,2.1481343794485026,2.019134993905626,2.0191358664841634,7.033996606414486,6.407083510876015,6.407090704977215,-23.51958300679179,31.94580957825317,0.0
692,1,22ga010k_1.3852_22ho010z_-1.3852_22hc0107,4.74,2.930260181427002,0.9396258686780149,16.062374401024762,15.721236916401866,15.721321589354124,-1.9705941314010247,-2.059430288885424,-2.0594223758754246,18.032968532425787,17.78066720528729,17.780743965229547,-35.018248579208446,50.73957016856257,0.0
693,0,22ga010l_0.65199_051c0109_-0.65199_22ga0104,4.84,3.552929162979126,0.9378911090543252,19.084926987338143,18.86301750947133,18.86327314542148,2.018421935346812,1.9477784029426994,1.9477865654244007,17.06650505199133,16.91523910652863,16.91548657999708,-34.687703366009714,53.550976511431195,0.0
693,1,22ga010l_0.65199_051c0109_-0.65199_051o0209,4.84,3.5783486366271973,0.9069670298607855,17.210675531729418,16.926863315090234,16.927145621006506,-1.9126449320338685,-1.9443967631734091,-1.944389654723536,19.123320463763285,18.871260078263642,18.871535275730043,-35.834086650003066,52.761232271009575,0.0
694,0,22ga010l_1.2345_444c020e_-1.2345_22gc010f,4.84,3.4545657634735107,0.9382516664087239,19.275294395519932,19.006258489072497,19.006302761628355,3.146858895134292,3.0515887876625936,3.051585001842871,16.128435500385642,15.954669701409903,15.954717759785485,-36.59492838322994,55.601231144858296,0.0
694,1,22ga010l_1.2345_444c020e_-1.2345_444o0307,4.84,3.1834733486175537,0.8729187918391738,15.946598250750483,15.697607447437441,15.697662831643417,-2.968628034523812,-3.0981861897444034,-3.098186368571944,18.915226285274294,18.795793637181845,18.79584920021536,-33.89837430218855,49.59603713383197,0.0
695,0,22ga010l_1.5416_051o020j_-1.5416_22gc010y,4.84,3.4204440116882324,0.9346695817182072,20.921886216537565,20.75659857332741,20.7568264838828,4.3363016430211925,4.294888558895198,4.294889962431453,16.58558457351637,16.46171001443221,16.46193652145135,-64.86394540474329,85.6207718886261,0.0
695,1,22ga010l_1.5416_051o020j_-1.5416_051o020a,4.84,3.178942918777466,0.8717971270106518,16.470029549573614,16.273856137842927,16.274043581299548,-4.445579695670971,-4.575185257471808,-4.575177004189467,20.915609245244585,20.849041395314735,20.849220585489014,-64.90379619034164,81.17783977164119,0.0
696,0,22ga010m_0.92035_442c020b_-0.92035_22go010n,5.3,3.4863686561584473,0.9418469702802567,20.847014469103872,20.531728225104956,20.53172933803505,2.2192487350110905,2.193038012226139,2.1930317492250766,18.627765734092783,18.338690212878817,18.33869758880997,-56.83128883839218,77.36301817642723,0.0
696,1,22ga010m_0.92035_442c020b_-0.92035_442o030n,5.3,3.236237049102783,0.8922136332161491,18.562043882146966,18.271962105738293,18.271959860400216,-2.255058810914678,-2.3852903009992215,-2.3852973531006954,20.817102693061646,20.657252406737513,20.657257213500912,-44.20002190392948,62.4719817643297,0.0
697,0,22ga010m_1.4547_052a050o_-1.4547_22go0115,4.677875,3.228738784790039,0.8880386891554048,17.29213030261013,16.837229984942688,16.83745073726961,3.5473477421044213,3.471377677372974,3.4713852303216006,13.744782560505708,13.365852307569714,13.366065506948008,-32.63275239609793,49.470203133367534,0.0
697,1,22ga010m_1.4547_052a050o_-1.4547_052c010q,4.677875,2.97188401222229,0.882443055855524,13.623233848600025,13.022500483107649,13.02272784403218,-3.3977419058222535,-3.5463322587496786,-3.5463219569379527,17.020975754422278,16.568832741857328,16.569049800970134,-29.376020218696276,42.39874806272846,0.0
698,0,22ga010n_1.158_420c020x_-1.158_22ga010b,5.86,3.1575379371643066,0.8597670485242757,14.905827655078125,14.585643529170051,14.585658237855696,3.628967743606506,3.5367300827743398,3.5367231343918437,11.27685991147162,11.048913446395712,11.048935103463853,-26.333679220049934,40.91933745790563,0.0
698,1,22ga010n_1.158_420c020x_-1.158_420a010s,5.86,3.0187103748321533,0.9064633937814498,12.368777983844483,11.589384908740401,11.5894212824886,-3.2865288213396413,-3.440233193164463,-3.440238573291081,15.655306805184125,15.029618101904864,15.02965985577968,-30.943921211521427,42.53334249401003,0.0
699,0,22ga010n_1.4349_421a010k_-1.4349_22gc010d,5.27625,3.6122190952301025,0.9179404553174662,19.664413774930175,19.22607173369362,19.226779997594576,4.15876746298554,4.094507449727674,4.0945028415270155,15.505646311944634,15.131564283965945,15.13227715606756,-35.37090246429008,54.59768246188466,0.0
699,1,22ga010n_1.4349_421a010k_-1.4349_421o030o,5.27625,3.222715139389038,0.8853161972041041,15.225710660600924,14.776792341436906,14.776958394814665,-3.9699279502967078,-4.138061375937301,-4.138062437110046,19.195638610897632,18.914853717374207,18.91502083192471,-32.82235195059809,47.59931034541275,0.0
700,0,22ga010n_1.7826_442c020w_-1.7826_22go0115,5.86,3.663957118988037,0.9279086223383036,18.48676872486136,18.23445802257713,18.234454471506538,4.113341359773776,4.035992313458841,4.035986836518602,14.373427365087583,14.198465709118288,14.198467634987935,-32.70013798034567,50.93459245185221,0.0
